street_address,city,state,zipCode,latitude,longitude,beds,rent_price/month,listed_date,property_link
"Townhouse for rent - 3029 Telequana Dr, Anchorage, AK 99517",Anchorage,AK,99517,61.193035,-149.9563,4,$2500.0,2 days ago,https://www.zillow.com/homedetails/3029-Telequana-Dr-Anchorage-AK-99517/23937_zpid/
"Townhouse for rent - 761 N Kimberly St UNIT B, Wasilla, AK 99654",Wasilla,AK,99654,61.586933,-149.50127,3,$1600.0,20 days ago,https://www.zillow.com/homedetails/761-N-Kimberly-St-UNIT-B-Wasilla-AK-99654/2059570033_zpid/
"House for rent - 2221 Olympic Dr, Anchorage, AK 99515",Anchorage,AK,99515,61.13228,-149.92078,4,$2599.0,13 days ago,https://www.zillow.com/homedetails/2221-Olympic-Dr-Anchorage-AK-99515/36408_zpid/
"Apartment for rent - 2787 Sherwood Ln #105, Juneau, AK 99801",Juneau,AK,99801,58.371544,-134.61604,2,$2500.0,15 days ago,https://www.zillow.com/homedetails/2787-Sherwood-Ln-105-Juneau-AK-99801/2069351229_zpid/
"Apartment for rent - 3005 S Donovan Ct, Wasilla, AK 99623",Wasilla,AK,99623,61.548878,-149.54431,2,$1375.0,22 days ago,https://www.zillow.com/homedetails/3005-S-Donovan-Ct-Wasilla-AK-99623/2078486900_zpid/
"House for rent - 412 Napakiak Dr, Bethel, AK 99559",Bethel,AK,99559,60.794643,-161.7802,2,$1400.0,22 days ago,https://www.zillow.com/homedetails/412-Napakiak-Dr-Bethel-AK-99559/2085701463_zpid/
"Apartment for rent - 2360 Sea Lyon Dr #A1, North Pole, AK 99705",North Pole,AK,99705,64.76192,-147.34161,1,$1700.0,6 days ago,https://www.zillow.com/homedetails/2360-Sea-Lyon-Dr-A1-North-Pole-AK-99705/2060188175_zpid/
"House for rent - 918 W 19th Ave, Anchorage, AK 99503",Anchorage,AK,99503,61.203175,-149.90074,2,$1800.0,11 hours ago,https://www.zillow.com/homedetails/918-W-19th-Ave-Anchorage-AK-99503/2068649330_zpid/
"House for rent - 1250 S Bodenburg Loop, Palmer, AK 99645",Palmer,AK,99645,61.556114,-149.0439,0,$1400.0,18 days ago,https://www.zillow.com/homedetails/1250-S-Bodenburg-Loop-Palmer-AK-99645/90690564_zpid/
"House for rent - 5401 W Limberlost Ave, Wasilla, AK 99623",Wasilla,AK,99623,61.548595,-149.58862,3,$1900.0,21 days ago,https://www.zillow.com/homedetails/5401-W-Limberlost-Ave-Wasilla-AK-99623/219477338_zpid/
"Townhouse for rent - 6948 Cape Lisburne Loop, Anchorage, AK 99504",Anchorage,AK,99504,61.190933,-149.75023,3,$2400.0,28 days ago,https://www.zillow.com/homedetails/6948-Cape-Lisburne-Loop-Anchorage-AK-99504/19433_zpid/
"Townhouse for rent - 8001 Little Dipper Ave UNIT A, Anchorage, AK 99504",Anchorage,AK,99504,61.19122,-149.73131,3,$2350.0,15 days ago,https://www.zillow.com/homedetails/8001-Little-Dipper-Ave-UNIT-A-Anchorage-AK-99504/2114934086_zpid/
"Apartment for rent - 415 D St APT 5, Anchorage, AK 99501",Anchorage,AK,99501,61.218216,-149.88925,0,$1100.0,22 days ago,https://www.zillow.com/homedetails/415-D-St-APT-5-Anchorage-AK-99501/2059765622_zpid/
"Townhouse for rent - 1571 Nelchina St APT B10, Anchorage, AK 99501",Anchorage,AK,99501,61.20664,-149.85645,3,$2400.0,13 days ago,https://www.zillow.com/homedetails/1571-Nelchina-St-APT-B10-Anchorage-AK-99501/4740_zpid/
"Apartment for rent - 3011B Clinton Dr, Juneau, AK 99801",Juneau,AK,99801,58.370827,-134.59985,2,$2200.0,28 days ago,https://www.zillow.com/homedetails/3011B-Clinton-Dr-Juneau-AK-99801/2059889337_zpid/
"House for rent - 7277 E Jim Cottrell Cir, Palmer, AK 99645",Palmer,AK,99645,61.57662,-149.2677,3,$2195.0,5 days ago,https://www.zillow.com/homedetails/7277-E-Jim-Cottrell-Cir-Palmer-AK-99645/2061349098_zpid/
"House for rent - 25822 Berryhill Rd, Eagle River, AK 99577",Eagle River,AK,99577,61.290066,-149.3995,3,$2550.0,24 days ago,https://www.zillow.com/homedetails/25822-Berryhill-Rd-Eagle-River-AK-99577/68020024_zpid/
"Apartment for rent - 8010 Greenwood St APT 2, Anchorage, AK 99518",Anchorage,AK,99518,61.14798,-149.85892,1,$1300.0,1 day ago,https://www.zillow.com/homedetails/8010-Greenwood-St-APT-2-Anchorage-AK-99518/2060270802_zpid/
"Apartment for rent - 400 W 11th Ave APT 4, Anchorage, AK 99501",Anchorage,AK,99501,61.21138,-149.88951,1,$950.0,26 days ago,https://www.zillow.com/homedetails/400-W-11th-Ave-APT-4-Anchorage-AK-99501/2095062511_zpid/
"Townhouse for rent - 895 E Susitna Ave UNIT 3, Wasilla, AK 99654",Wasilla,AK,99654,61.57913,-149.42857,3,$2079.0,18 days ago,https://www.zillow.com/homedetails/895-E-Susitna-Ave-UNIT-3-Wasilla-AK-99654/2093515902_zpid/
"House for rent - 8120 Lamplighter Ct, Anchorage, AK 99502",Anchorage,AK,99502,61.14611,-149.91785,3,$1950.0,31 days ago,https://www.zillow.com/homedetails/8120-Lamplighter-Ct-Anchorage-AK-99502/36705_zpid/
"House for rent - 1323 W 13th Ave, Anchorage, AK 99501",Anchorage,AK,99501,61.209797,-149.90877,2,$2000.0,30 days ago,https://www.zillow.com/homedetails/1323-W-13th-Ave-Anchorage-AK-99501/2059958166_zpid/
"Apartment for rent - 3720 Young St #A, Anchorage, AK 99508",Anchorage,AK,99508,61.186512,-149.84084,3,$3000.0,20 days ago,https://www.zillow.com/homedetails/3720-Young-St-A-Anchorage-AK-99508/2078333248_zpid/
"Apartment for rent - 843 W 11th Ave APT 210, Anchorage, AK 99501",Anchorage,AK,99501,61.211796,-149.89848,0,$1000.0,15 days ago,https://www.zillow.com/homedetails/843-W-11th-Ave-APT-210-Anchorage-AK-99501/527_zpid/
"House for rent - 2315 Culver Pl, Anchorage, AK 99503",Anchorage,AK,99503,61.199,-149.91153,2,$2500.0,13 days ago,https://www.zillow.com/homedetails/2315-Culver-Pl-Anchorage-AK-99503/1576_zpid/
"Townhouse for rent - 460 Dailey Ave #C7, Anchorage, AK 99515",Anchorage,AK,99515,61.11034,-149.87299,2,$2250.0,14 days ago,https://www.zillow.com/homedetails/460-Dailey-Ave-C7-Anchorage-AK-99515/2068011700_zpid/
"House for rent - 660 Kilo Ct, Fairbanks, AK 99712",Fairbanks,AK,99712,64.83869,-147.54866,3,$1800.0,20 days ago,https://www.zillow.com/homedetails/660-Kilo-Ct-Fairbanks-AK-99712/219808150_zpid/
"Apartment for rent - 4301 Garfield St APT C, Anchorage, AK 99503",Anchorage,AK,99503,61.181686,-149.9083,1,$1150.0,13 days ago,https://www.zillow.com/homedetails/4301-Garfield-St-APT-C-Anchorage-AK-99503/2060158153_zpid/
"House for rent - 59565 E End Rd, Homer, AK 99603",Homer,AK,99603,59.673504,-151.42715,0,$1300.0,37 days ago,https://www.zillow.com/homedetails/59565-E-End-Rd-Homer-AK-99603/304812922_zpid/
"Apartment for rent - 524 N Park St UNIT 2, Anchorage, AK 99508",Anchorage,AK,99508,61.22832,-149.80331,3,$1400.0,20 days ago,https://www.zillow.com/homedetails/524-N-Park-St-UNIT-2-Anchorage-AK-99508/2066689774_zpid/
"House for rent - 5789 N Tahoe Dr, Wasilla, AK 99654",Wasilla,AK,99654,61.64758,-149.26443,4,$3250.0,9 days ago,https://www.zillow.com/homedetails/5789-N-Tahoe-Dr-Wasilla-AK-99654/305398208_zpid/
"Apartment for rent - 1220 Glacier Ave APT 312, Juneau, AK 99801",Juneau,AK,99801,58.30366,-134.42325,3,$2500.0,33 days ago,https://www.zillow.com/homedetails/1220-Glacier-Ave-APT-312-Juneau-AK-99801/74504273_zpid/
"Townhouse for rent - 951 W 12th Ave, Anchorage, AK 99501",Anchorage,AK,99501,61.21095,-149.90141,2,$2600.0,17 days ago,https://www.zillow.com/homedetails/951-W-12th-Ave-Anchorage-AK-99501/571_zpid/
"Apartment for rent - 600 Noble St STE H, Fairbanks, AK 99701",Fairbanks,AK,99701,64.84145,-147.71513,1,$1500.0,77 days ago,https://www.zillow.com/homedetails/600-Noble-St-STE-H-Fairbanks-AK-99701/2082388898_zpid/
"Apartment for rent - 315 E 12th Ave #448, Anchorage, AK 99501",Anchorage,AK,99501,61.210808,-149.87889,1,$1600.0,15 days ago,https://www.zillow.com/homedetails/315-E-12th-Ave-448-Anchorage-AK-99501/2069734004_zpid/
"House for rent - 20544 Philadelphia Way, Eagle River, AK 99577",Eagle River,AK,99577,61.314537,-149.49878,5,$5900.0,31 days ago,https://www.zillow.com/homedetails/20544-Philadelphia-Way-Eagle-River-AK-99577/130225191_zpid/
"House for rent - 1536-4 Stacia St, Fairbanks, AK 99701",Fairbanks,AK,99701,64.835365,-147.71931,1,$1100.0,22 days ago,https://www.zillow.com/homedetails/1536-4-Stacia-St-Fairbanks-AK-99701/2060293480_zpid/
"Apartment for rent - 5350 Lake Otis Pkwy #1, Anchorage, AK 99507",Anchorage,AK,99507,61.172264,-149.83919,2,$1445.0,20 days ago,https://www.zillow.com/homedetails/5350-Lake-Otis-Pkwy-1-Anchorage-AK-99507/2060249176_zpid/
"Townhouse for rent - 36163 Pine St #1, Soldotna, AK 99669",Soldotna,AK,99669,60.50418,-150.98276,2,$1450.0,10 days ago,https://www.zillow.com/homedetails/36163-Pine-St-1-Soldotna-AK-99669/2060348263_zpid/
"Townhouse for rent - 6044 Kody Dr, Anchorage, AK 99504",Anchorage,AK,99504,61.181293,-149.7679,5,$3252.0,55 days ago,https://www.zillow.com/homedetails/6044-Kody-Dr-Anchorage-AK-99504/2125213934_zpid/
"For Rent - 2906 W 32nd Ave, Anchorage, AK",Anchorage,AK,99517,61.191475,-149.9381,1,"$1,300+",1 day ago,https://www.zillow.com/b/2906-w-32nd-ave-anchorage-ak-9VmFmh/
"House for rent - 3203 Jony Dan Ln, North Pole, AK 99705",North Pole,AK,99705,64.75654,-147.31885,3,$1500.0,18 days ago,https://www.zillow.com/homedetails/3203-Jony-Dan-Ln-North-Pole-AK-99705/74493992_zpid/
"Townhouse for rent - 460 Dailey Ave #C6, Anchorage, AK 99515",Anchorage,AK,99515,61.110344,-149.873,2,$2095.0,48 days ago,https://www.zillow.com/homedetails/460-Dailey-Ave-C6-Anchorage-AK-99515/2060694240_zpid/
"Apartment for rent - 1509 W 9th Ave #201, Anchorage, AK 99501",Anchorage,AK,99501,61.213856,-149.91278,2,$2950.0,3D Tour,https://www.zillow.com/homedetails/1509-W-9th-Ave-201-Anchorage-AK-99501/2060666365_zpid/
"Apartment for rent - 100 E Fireweed Ln #5, Anchorage, AK 99503",Anchorage,AK,99503,61.197784,-149.88258,1,$1295.0,43 days ago,https://www.zillow.com/homedetails/100-E-Fireweed-Ln-5-Anchorage-AK-99503/2079197788_zpid/
"Apartment for rent - 5300 Lake Otis Pkwy #7, Anchorage, AK 99507",Anchorage,AK,99507,61.172462,-149.83855,2,$1545.0,48 days ago,https://www.zillow.com/homedetails/5300-Lake-Otis-Pkwy-7-Anchorage-AK-99507/2079984870_zpid/
"Apartment for rent - 17046 Easy St, Eagle River, AK 99577",Eagle River,AK,99577,61.326862,-149.56375,1,$1300.0,8 days ago,https://www.zillow.com/homedetails/17046-Easy-St-Eagle-River-AK-99577/2085569256_zpid/
"Townhouse for rent - 2710 Natalie Ave #A, North Pole, AK 99705",North Pole,AK,99705,64.78652,-147.37093,3,$2250.0,72 days ago,https://www.zillow.com/homedetails/2710-Natalie-Ave-A-North-Pole-AK-99705/2085338054_zpid/
"Townhouse for rent - 7308 Chugach Meadows Loop, Anchorage, AK 99507",Anchorage,AK,99507,61.1541,-149.85214,2,$2300.0,20 days ago,https://www.zillow.com/homedetails/7308-Chugach-Meadows-Loop-Anchorage-AK-99507/2126978493_zpid/
"Apartment for rent - 1303 20th Ave #2, Fairbanks, AK 99701",Fairbanks,AK,99701,64.829056,-147.73466,2,$2000.0,20 days ago,https://www.zillow.com/homedetails/1303-20th-Ave-2-Fairbanks-AK-99701/2063331933_zpid/
"Apartment for rent - 402 W Cottonwood Ave #4, Palmer, AK 99645",Palmer,AK,99645,61.603024,-149.12007,1,$1000.0,34 days ago,https://www.zillow.com/homedetails/402-W-Cottonwood-Ave-4-Palmer-AK-99645/2060739650_zpid/
"House for rent - 2370 Canary Ct, Anchorage, AK 99515",Anchorage,AK,99515,61.136993,-149.92465,3,$3600.0,32 days ago,https://www.zillow.com/homedetails/2370-Canary-Ct-Anchorage-AK-99515/35379_zpid/
"House for rent - 2617 Frigate Cir, Anchorage, AK 99515",Anchorage,AK,99515,61.125416,-149.92911,3,$6750.0,84 days ago,https://www.zillow.com/homedetails/2617-Frigate-Cir-Anchorage-AK-99515/68023128_zpid/
"Apartment for rent - 5326 Lionheart Dr APT 7, Anchorage, AK 99508",Anchorage,AK,99508,61.22021,-149.78186,2,$1445.0,39 days ago,https://www.zillow.com/homedetails/5326-Lionheart-Dr-APT-7-Anchorage-AK-99508/2092123350_zpid/
"Apartment for rent - 4000 N Barbara St UNIT B, Wasilla, AK 99654",Wasilla,AK,99654,61.62589,-149.27975,2,$1700.0,35 days ago,https://www.zillow.com/homedetails/4000-N-Barbara-St-UNIT-B-Wasilla-AK-99654/2078349957_zpid/
"House for rent - 21619 Bear View Pl, Chugiak, AK 99567",Chugiak,AK,99567,61.41571,-149.4392,3,$2400.0,17 days ago,https://www.zillow.com/homedetails/21619-Bear-View-Pl-Chugiak-AK-99567/60248_zpid/
"Apartment for rent - (undisclosed Address), Anchorage, AK 99504",Anchorage,AK,99504,,,1,$2950.0,11 days ago,https://www.zillow.com/homedetails/Anchorage-AK-99504/2067699212_zpid/
"Townhouse for rent - 1591 Elcadore Dr #C, Anchorage, AK 99507",Anchorage,AK,99507,61.123917,-149.85452,3,$2000.0,16 days ago,https://www.zillow.com/homedetails/1591-Elcadore-Dr-C-Anchorage-AK-99507/2060194053_zpid/
"Apartment for rent - 2004 W 46th Ave #A, Anchorage, AK 99517",Anchorage,AK,99517,61.17875,-149.9203,3,$2800.0,116 days ago,https://www.zillow.com/homedetails/2004-W-46th-Ave-A-Anchorage-AK-99517/2123491108_zpid/
"Townhouse for rent - 6810 Gold Kings Cir UNIT C, Anchorage, AK 99504",Anchorage,AK,99504,61.22336,-149.75392,3,$2195.0,48 days ago,https://www.zillow.com/homedetails/6810-Gold-Kings-Cir-UNIT-C-Anchorage-AK-99504/2088743902_zpid/
"House for rent - 3026 Riverview Dr, Fairbanks, AK 99709",Fairbanks,AK,99709,64.84385,-147.79015,3,$3200.0,1 day ago,https://www.zillow.com/homedetails/3026-Riverview-Dr-Fairbanks-AK-99709/74501056_zpid/
"House for rent - 161 Willow View Cir #161, Anchorage, AK 99504",Anchorage,AK,99504,61.222977,-149.76405,3,$1995.0,1 day ago,https://www.zillow.com/homedetails/161-Willow-View-Cir-161-Anchorage-AK-99504/2079139116_zpid/
"House for rent - 8570 W Bunting St, Wasilla, AK 99623",Wasilla,AK,99623,61.511772,-149.66594,3,$2450.0,9 hours ago,https://www.zillow.com/homedetails/8570-W-Bunting-St-Wasilla-AK-99623/2068390124_zpid/
"Townhouse for rent - 715 Top Rail Ln #B4, Anchorage, AK 99501",Anchorage,AK,99501,61.221798,-149.88705,2,$3300.0,14 hours ago,https://www.zillow.com/homedetails/715-Top-Rail-Ln-B4-Anchorage-AK-99501/333768018_zpid/
"Apartment for rent - 2020 Muldoon Rd UNIT 350, Anchorage, AK 99504",Anchorage,AK,99504,61.20159,-149.7361,3,$2350.0,14 hours ago,https://www.zillow.com/homedetails/2020-Muldoon-Rd-UNIT-350-Anchorage-AK-99504/2060767683_zpid/
"Apartment for rent - 2001 Spenard Rd #1, Anchorage, AK 99503",Anchorage,AK,99503,61.202362,-149.90778,3,$2500.0,3 hours ago,https://www.zillow.com/homedetails/2001-Spenard-Rd-1-Anchorage-AK-99503/2062282255_zpid/
"Apartment for rent - 1445 Lacey St UNIT B, Fairbanks, AK 99701",Fairbanks,AK,99701,64.83469,-147.71497,1,$1250.0,11 days ago,https://www.zillow.com/homedetails/1445-Lacey-St-UNIT-B-Fairbanks-AK-99701/2059281865_zpid/
"House for rent - 634 E 74th Ave, Anchorage, AK 99518",Anchorage,AK,99518,61.153477,-149.87144,4,$2600.0,9 days ago,https://www.zillow.com/homedetails/634-E-74th-Ave-Anchorage-AK-99518/37760_zpid/
"Condo for rent - 224 Farewell Ave #2, Fairbanks, AK 99701",Fairbanks,AK,99701,64.84496,-147.6827,1,$1400.0,32 days ago,https://www.zillow.com/homedetails/224-Farewell-Ave-2-Fairbanks-AK-99701/2077899102_zpid/
"House for rent - 8035 Marsha Loop, Anchorage, AK 99507",Anchorage,AK,99507,61.14745,-149.83134,3,$2200.0,6 days ago,https://www.zillow.com/homedetails/8035-Marsha-Loop-Anchorage-AK-99507/2117582282_zpid/
"House for rent - 2422 Nugget Loop, Fairbanks, AK 99709",Fairbanks,AK,99709,64.92162,-147.89023,3,$2000.0,41 days ago,https://www.zillow.com/homedetails/2422-Nugget-Loop-Fairbanks-AK-99709/74485930_zpid/
"House for rent - 1424 28th Ave, Fairbanks, AK 99701",Fairbanks,AK,99701,64.821815,-147.7385,3,$2000.0,14 days ago,https://www.zillow.com/homedetails/1424-28th-Ave-Fairbanks-AK-99701/219807806_zpid/
"House for rent - 14741 Terrace Ln, Eagle River, AK 99577",Eagle River,AK,99577,61.35375,-149.55177,2,$1350.0,112 days ago,https://www.zillow.com/homedetails/14741-Terrace-Ln-Eagle-River-AK-99577/61742_zpid/
"Townhouse for rent - 2975 E Palmdale Dr APT 4, Wasilla, AK 99654",Wasilla,AK,99654,61.59421,-149.37538,3,$2295.0,8 days ago,https://www.zillow.com/homedetails/2975-E-Palmdale-Dr-APT-4-Wasilla-AK-99654/2093939608_zpid/
"Jewel Lake Villa - 8980 Blackberry St, Anchorage, AK",Anchorage,AK,99502,61.13957,-149.94469,2/3,"$945+/$1,260+",,https://www.zillow.com/b/jewel-lake-villa-anchorage-ak-5Xm8dj/
